cOtotoxicity,Cost,Strategy 1,Strategy 2,Strategy 3,QALY,Strategy 1,Strategy 2,Strategy 3,LY,Strategy 1,Strategy 2,Strategy 3,ICER ($/QALY),Strategy 1,Strategy 2,Strategy 3
490569.54000000004,,5187.418078876966,4812.522642901309,4882.0313116312545,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,17857.383189744553
498432.76,,5197.491806964637,4820.256413842986,4887.639593725547,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,17311.32656822088
506295.98000000004,,5207.56553505231,4827.990184784663,4893.247875819838,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,16765.26994669697
514159.2,,5217.639263139979,4835.72395572634,4898.85615791413,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,16219.2133251733
522022.42000000004,,5227.712991227652,4843.457726668017,4904.464440008422,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,15673.156703649627
529885.64,,5237.786719315323,4851.191497609694,4910.072722102714,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,15127.100082125953
537748.8600000001,,5247.860447402994,4858.925268551371,4915.681004197006,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,14581.043460602279
545612.0800000001,,5257.934175490665,4866.659039493048,4921.289286291298,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,14034.986839078607
553475.3,,5268.007903578337,4874.392810434725,4926.89756838559,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,13488.930217554933
561338.52,,5278.081631666008,4882.126581376402,4932.505850479881,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,12942.873596031026
569201.74,,5288.155359753681,4889.860352318079,4938.114132574173,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,12396.816974507352
577064.96,,5298.229087841352,4897.594123259756,4943.722414668465,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,11850.76035298368
584928.18,,5308.302815929023,4905.327894201433,4949.330696762757,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,11304.703731460006
592791.4,,5318.376544016694,4913.06166514311,4954.938978857049,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,10758.647109936333
600654.62,,5328.4502721043655,4920.795436084787,4960.547260951341,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,10212.59048841266
608517.84,,5338.524000192037,4928.529207026464,4966.155543045632,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,9666.533866888753
616381.06,,5348.5977282797085,4936.262977968142,4971.763825139924,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,9120.477245364846
624244.28,,5358.6714563673795,4943.996748909818,4977.372107234216,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,8574.420623841406
632107.5,,5368.745184455051,4951.730519851496,4982.980389328508,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,8028.3640023174985
639970.72,,5378.8189125427225,4959.464290793173,4988.5886714228,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,7482.307380793825
647833.9400000001,,5388.8926406303935,4967.19806173485,4994.196953517092,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,6936.250759270151
655697.16,,5398.966368718065,4974.931832676527,4999.805235611384,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,6390.194137746478
663560.38,,5409.0400968057365,4982.665603618204,5005.413517705676,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,5844.137516222805
671423.6,,5419.113824893408,4990.399374559881,5011.021799799967,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,5298.080894698898
679286.8200000001,,5429.1875529810795,4998.133145501559,5016.630081894259,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,4752.024273174991
687150.04,,5439.26128106875,5005.866916443236,5022.238363988551,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,4205.967651651317
695013.26,,5449.335009156421,5013.600687384912,5027.846646082843,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,3659.911030127878
702876.48,,5459.408737244094,5021.33445832659,5033.454928177135,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,3113.854408603971
710739.7000000001,,5469.482465331764,5029.068229268266,5039.063210271426,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,2567.7977870802974
718602.92,,5479.556193419436,5036.802000209944,5044.671492365718,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,2021.7411655563906
726466.14,,5489.629921507107,5044.535771151621,5050.27977446001,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,1475.6845440327172
734329.36,,5499.703649594778,5052.269542093298,5055.888056554302,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,929.6279225090439
742192.5800000001,,5509.777377682449,5060.003313034975,5061.496338648594,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,383.57130098537056
750055.8,,5519.85110577012,5067.737083976652,5067.104620742886,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
757919.02,,5529.924833857791,5075.470854918329,5072.712902837178,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
765782.24,,5539.998561945463,5083.204625860006,5078.32118493147,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
773645.4600000001,,5550.072290033134,5090.938396801683,5083.929467025762,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
781508.68,,5560.146018120806,5098.67216774336,5089.537749120054,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
789371.9,,5570.219746208478,5106.405938685038,5095.146031214345,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
797235.12,,5580.293474296149,5114.139709626714,5100.754313308637,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
805098.34,,5590.367202383821,5121.873480568392,5106.362595402929,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
812961.56,,5600.440930471492,5129.607251510069,5111.970877497221,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
820824.78,,5610.514658559164,5137.341022451746,5117.579159591513,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
828688.0,,5620.588386646834,5145.074793393422,5123.1874416858045,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
